customer_id,total_txns,total_gmv,lifetime_value,first_txn,last_txn,active_days,clv_bucket,segment_tag
10517,2,143.74,2.147776,2025-07-11,2025-10-05,86,Bottom 50%,C
10518,4,1211.97,-33.845102,2025-03-29,2025-08-23,147,Bottom 50%,A
10519,3,418.61,7.022196,2025-03-09,2025-12-27,293,Top 25%,B
10520,3,355.2,-5.040082999999999,2025-03-13,2025-10-24,225,Bottom 50%,B
10521,1,85.48,1.4610520000000002,2025-04-29,2025-04-29,0,Bottom 50%,B
10522,2,316.6,0.6520809999999997,2025-06-04,2025-10-20,138,Bottom 50%,B
10523,6,2186.35,-2.4570059999999985,2025-01-12,2025-11-28,320,Bottom 50%,C
10524,3,659.65,-4.211208999999999,2025-02-19,2025-08-21,183,Bottom 50%,B
10525,1,2388.54,28.946954,2025-10-21,2025-10-21,0,Top 1%,A
10526,2,419.88,4.944661999999999,2025-08-21,2025-12-20,121,Top 25%,B
10527,5,2280.63,32.491178,2025-03-11,2025-11-29,263,Top 1%,B
10528,4,1265.42,11.243032000000001,2025-06-28,2025-09-21,85,Top 25%,D
10529,4,1313.74,-0.5105940000000011,2025-03-21,2025-09-17,180,Bottom 50%,B
10530,6,960.34,5.094912000000001,2025-05-12,2025-12-29,231,Top 25%,B
10532,2,251.6,4.925218,2025-05-13,2025-12-04,205,Top 25%,C
10533,1,1075.16,5.733828000000001,2025-02-10,2025-02-10,0,Top 25%,D
10534,3,342.02,-5.452355000000001,2025-03-08,2025-09-14,190,Bottom 50%,C
10535,4,730.04,8.854420000000001,2025-01-16,2025-08-01,197,Top 25%,B
10536,2,435.26,8.00414,2025-07-17,2025-07-29,12,Top 25%,C
10537,2,150.25,2.507999,2025-03-12,2025-11-25,258,Bottom 50%,C
10538,3,637.98,11.498014000000001,2025-01-12,2025-07-19,188,Top 10%,A
10539,2,662.92,2.6824499999999993,2025-04-19,2025-08-09,112,Bottom 50%,D
10540,5,1104.64,15.972859,2025-02-05,2025-12-04,302,Top 10%,D
10541,2,876.17,14.553148,2025-08-23,2025-10-26,64,Top 10%,C
10543,1,316.7,-9.227910000000001,2025-05-30,2025-05-30,0,Bottom 50%,D
10545,3,383.44,6.814510000000001,2025-03-08,2025-07-27,141,Top 25%,C
10546,9,2415.62,-18.498058999999998,2025-02-17,2025-12-09,295,Bottom 50%,B
10547,5,1841.06,21.001547,2025-05-18,2025-11-28,194,Top 1%,C
10548,1,216.15,-8.880540000000002,2025-07-09,2025-07-09,0,Bottom 50%,C
10549,3,1931.23,21.65486599999999,2025-08-31,2025-11-23,84,Top 1%,D
10550,1,61.64,0.8939120000000002,2025-09-07,2025-09-07,0,Bottom 50%,A
10551,5,1241.9,-4.93388,2025-05-30,2025-10-31,154,Bottom 50%,A
10552,3,632.3,-16.486815999999997,2025-01-13,2025-10-17,277,Bottom 50%,C
10553,2,265.66999999999996,0.22863399999999934,2025-04-24,2025-07-23,90,Bottom 50%,C
10554,5,1972.94,24.377988999999996,2025-03-15,2025-12-28,288,Top 1%,B
10555,4,976.9,18.609938999999997,2025-01-15,2025-07-15,181,Top 10%,A
10556,5,1705.47,10.493208,2025-02-24,2025-11-12,261,Top 25%,C
10557,3,531.99,-6.4501,2025-09-18,2025-11-18,61,Bottom 50%,B
10558,3,616.77,-22.887515,2025-05-27,2025-10-23,149,Bottom 50%,D
10559,6,3740.66,16.409909999999996,2025-02-21,2025-11-24,276,Top 10%,C
10560,3,447.25,2.643321,2025-04-06,2025-12-28,266,Bottom 50%,A
10561,2,255.68,0.23635100000000064,2025-07-02,2025-10-21,111,Bottom 50%,A
10562,5,722.5799999999999,10.475340999999998,2025-04-02,2025-09-19,170,Top 25%,C
10563,2,338.39,-1.4763860000000004,2025-04-21,2025-06-14,54,Bottom 50%,A
10564,3,1341.8899999999999,-23.296598000000003,2025-07-27,2025-09-23,58,Bottom 50%,B
10565,4,1021.6800000000001,3.748817,2025-01-04,2025-07-20,197,Bottom 50%,A
10566,3,466.88,3.55439,2025-06-06,2025-12-30,207,Bottom 50%,A
10567,1,95.45,0.5945,2025-04-03,2025-04-03,0,Bottom 50%,A
10568,5,1028.68,12.338539,2025-03-03,2025-08-11,161,Top 10%,B
10569,3,979.55,8.950451,2025-02-19,2025-10-08,231,Top 25%,B
10570,3,334.21,0.5051419999999993,2025-03-25,2025-05-24,60,Bottom 50%,D
10571,6,958.37,-6.452945999999999,2025-04-24,2025-12-26,246,Bottom 50%,D
10572,5,1298.85,17.545712,2025-01-03,2025-08-16,225,Top 10%,B
10573,3,1117.67,15.090849000000002,2025-01-13,2025-04-02,79,Top 10%,C
10574,4,979.76,14.21338,2025-01-04,2025-12-16,346,Top 10%,D
10575,3,672.26,8.779578,2025-08-07,2025-09-05,29,Top 25%,D
10576,2,711.24,-16.986676000000003,2025-11-19,2025-12-30,41,Bottom 50%,A
10577,2,273.87,6.061443000000001,2025-09-19,2025-12-31,103,Top 25%,A
10578,2,472.75,5.904584999999999,2025-04-08,2025-06-11,64,Top 25%,D
10579,5,1421.63,21.373811,2025-02-02,2025-10-30,270,Top 1%,C
10580,4,1661.8200000000002,27.892488999999998,2025-02-27,2025-12-15,291,Top 1%,A
10581,5,1806.33,16.137526000000005,2025-01-16,2025-09-19,246,Top 10%,A
10583,5,1630.37,-22.774059,2025-02-24,2025-12-20,299,Bottom 50%,C
10584,2,245.04999999999998,3.234993,2025-05-02,2025-10-13,164,Bottom 50%,D
10585,5,459.96999999999997,7.129981,2025-02-20,2025-12-26,309,Top 25%,B
10586,3,646.4,4.571531,2025-02-18,2025-11-04,259,Top 25%,B
10587,7,1849.95,-24.983747,2025-02-06,2025-10-29,265,Bottom 50%,A
10588,2,510.87,-12.063835,2025-06-30,2025-11-25,148,Bottom 50%,A
10589,3,494.25,-13.577589000000001,2025-03-21,2025-12-25,279,Bottom 50%,D
10590,6,848.87,9.875869,2025-01-14,2025-10-03,262,Top 25%,C
10592,2,445.99,6.117799000000001,2025-09-16,2025-10-20,34,Top 25%,B
10593,4,524.71,3.177250999999999,2025-01-05,2025-12-09,338,Bottom 50%,B
10594,3,1073.9,16.527542000000004,2025-09-14,2025-12-28,105,Top 10%,B
10595,1,614.05,9.678355,2025-10-16,2025-10-16,0,Top 25%,C
10596,2,2063.66,24.617544,2025-02-03,2025-06-28,145,Top 1%,A
10597,5,790.44,-5.361986999999999,2025-02-10,2025-12-11,304,Bottom 50%,C
10598,4,1144.6100000000001,16.714643,2025-08-08,2025-10-25,78,Top 10%,C
10599,4,1560.75,-80.65337299999999,2025-01-31,2025-11-10,283,Bottom 50%,B
10601,4,1197.95,-3.9858019999999987,2025-01-27,2025-11-05,282,Bottom 50%,C
10602,3,1158.7800000000002,4.2147320000000015,2025-02-21,2025-12-13,295,Bottom 50%,B
10603,1,613.15,12.46193,2025-06-05,2025-06-05,0,Top 10%,C
10604,2,324.24,5.912734,2025-04-14,2025-07-16,93,Top 25%,B
10605,6,629.46,9.218266,2025-01-27,2025-06-29,153,Top 25%,A
10606,1,213.48,4.138252,2025-09-21,2025-09-21,0,Bottom 50%,D
10607,3,926.46,16.114604000000003,2025-05-30,2025-11-29,183,Top 10%,D
10608,3,974.0,-13.909649000000002,2025-03-02,2025-12-27,300,Bottom 50%,A
10609,2,854.58,11.755590000000002,2025-07-25,2025-11-26,124,Top 10%,A
10610,2,598.55,-26.143115,2025-01-31,2025-10-30,272,Bottom 50%,C
10612,3,992.72,12.125992,2025-04-14,2025-11-06,206,Top 10%,D
10613,4,1783.1,22.287294,2025-04-23,2025-10-31,191,Top 1%,B
10615,4,1394.11,9.132044999999998,2025-03-10,2025-10-17,221,Top 25%,B
10616,2,825.74,11.402974,2025-05-13,2025-12-19,220,Top 25%,D
10617,3,1648.73,24.415405999999997,2025-03-15,2025-12-06,266,Top 1%,D
10618,2,315.99,4.923656,2025-03-17,2025-08-09,145,Top 25%,C
10619,2,632.95,-10.313239999999999,2025-02-01,2025-09-21,232,Bottom 50%,C
10620,2,575.83,0.6410250000000026,2025-03-06,2025-05-11,66,Bottom 50%,C
10621,5,1850.28,25.182017000000002,2025-04-05,2025-11-13,222,Top 1%,C
10622,1,122.73,-6.647240000000001,2025-11-01,2025-11-01,0,Bottom 50%,D
10623,4,393.58,-3.145504,2025-03-23,2025-07-19,118,Bottom 50%,C
10624,6,1502.8600000000001,-7.6010079999999975,2025-03-27,2025-10-08,195,Bottom 50%,B
10626,2,606.62,12.363864,2025-03-21,2025-06-20,91,Top 10%,D
10627,1,135.52,-9.01704,2025-08-28,2025-08-28,0,Bottom 50%,B
10628,4,1003.65,-9.704723000000001,2025-02-11,2025-08-20,190,Bottom 50%,D
10629,1,202.7,3.00887,2025-01-04,2025-01-04,0,Bottom 50%,D
10630,5,1931.4599999999998,-14.556326999999996,2025-08-11,2025-12-01,112,Bottom 50%,B
10631,7,3440.46,50.90405,2025-01-08,2025-10-07,272,Top 1%,A
10632,5,1345.55,17.205558,2025-01-31,2025-10-16,258,Top 10%,D
10633,1,259.6,4.57968,2025-06-15,2025-06-15,0,Top 25%,A
10634,3,1739.49,-15.577489,2025-09-04,2025-11-09,66,Bottom 50%,C
10635,2,1978.87,-80.47696499999998,2025-01-13,2025-09-24,254,Bottom 50%,B
10636,4,752.37,1.1348679999999995,2025-04-07,2025-12-15,252,Bottom 50%,D
10637,5,1175.58,17.466446,2025-01-04,2025-11-08,308,Top 10%,D
10638,6,650.65,-3.9434479999999987,2025-03-26,2025-11-09,228,Bottom 50%,A
10639,1,894.34,-6.228672,2025-07-26,2025-07-26,0,Bottom 50%,B
10640,2,611.52,6.008832,2025-01-14,2025-06-11,148,Top 25%,D
10641,4,1117.67,-0.7714199999999992,2025-08-22,2025-12-04,104,Bottom 50%,A
10642,2,1098.21,15.382242999999999,2025-01-04,2025-11-09,309,Top 10%,A
10643,3,555.42,11.741398,2025-03-30,2025-11-29,244,Top 10%,B
10644,5,2375.11,38.625254999999996,2025-02-18,2025-11-22,277,Top 1%,D
10645,2,125.32,-3.163468,2025-01-16,2025-11-18,306,Bottom 50%,C
10646,5,1458.6799999999998,13.517252000000001,2025-02-04,2025-10-17,255,Top 10%,D
10647,5,5136.8099999999995,51.200216999999995,2025-01-14,2025-09-26,255,Top 1%,A
10648,3,613.75,9.617596,2025-07-17,2025-11-21,127,Top 25%,C
10649,3,577.24,3.420298,2025-03-10,2025-11-30,265,Bottom 50%,C
10650,3,382.52,4.230276,2025-05-27,2025-10-02,128,Top 25%,B
10651,4,1017.52,16.749184,2025-01-22,2025-11-12,294,Top 10%,A
10652,1,624.48,7.445584000000001,2025-03-25,2025-03-25,0,Top 25%,C
10653,4,755.78,13.570256,2025-05-01,2025-11-23,206,Top 10%,C
10654,1,39.91,0.46286599999999994,2025-06-19,2025-06-19,0,Bottom 50%,A
10655,3,2052.17,14.303571000000002,2025-02-15,2025-07-26,161,Top 10%,B
10656,6,1761.18,-12.812517999999999,2025-01-17,2025-12-01,318,Bottom 50%,D
10657,1,229.01,3.2850810000000004,2025-08-27,2025-08-27,0,Bottom 50%,B
10658,5,2400.75,46.875991,2025-02-23,2025-11-20,270,Top 1%,D
10659,4,1812.65,28.227752,2025-04-08,2025-09-01,146,Top 1%,A
10660,6,1839.9,21.138484000000002,2025-03-26,2025-08-10,137,Top 1%,C
10662,2,428.18,6.866672,2025-01-21,2025-11-21,304,Top 25%,B
10663,4,838.0799999999999,5.631297,2025-01-13,2025-06-18,156,Top 25%,C
10664,3,911.71,-24.311085,2025-01-21,2025-11-19,302,Bottom 50%,C
10665,2,247.12,-1.5976829999999997,2025-02-02,2025-11-29,300,Bottom 50%,D
10666,2,523.62,10.000697999999998,2025-04-08,2025-10-05,180,Top 25%,A
10667,3,2267.32,-13.283988000000004,2025-01-26,2025-09-27,244,Bottom 50%,D
10668,1,1726.5,16.6098,2025-03-22,2025-03-22,0,Top 10%,C
10669,1,214.57,-8.066282999999999,2025-06-06,2025-06-06,0,Bottom 50%,B
10670,4,898.16,-17.311424,2025-02-24,2025-11-22,271,Bottom 50%,C
10671,1,800.53,14.140759,2025-02-08,2025-02-08,0,Top 10%,C
10672,3,705.78,6.136664,2025-11-22,2025-12-25,33,Top 25%,A
10673,2,428.85,-10.337076000000001,2025-06-19,2025-12-12,176,Bottom 50%,D
10674,5,1473.35,29.323941,2025-02-05,2025-09-23,230,Top 1%,A
10675,3,845.59,-25.130467,2025-02-28,2025-11-06,251,Bottom 50%,C
10676,3,590.49,6.7367919999999994,2025-11-15,2025-12-23,38,Top 25%,D
10677,7,1077.59,17.051585,2025-01-02,2025-10-03,274,Top 10%,A
10678,5,2307.48,-21.442391999999998,2025-01-22,2025-12-20,332,Bottom 50%,C
10679,2,608.79,-8.70469,2025-01-06,2025-01-23,17,Bottom 50%,D
10680,6,1861.81,25.233387,2025-01-09,2025-09-18,252,Top 1%,A
10681,5,2003.36,20.10168,2025-08-18,2025-12-27,131,Top 10%,C
10682,2,562.82,8.639367000000002,2025-03-18,2025-04-22,35,Top 25%,C
10683,4,913.81,6.508442,2025-03-03,2025-11-17,259,Top 25%,B
10684,7,1742.1599999999999,24.278074000000004,2025-02-04,2025-11-30,299,Top 1%,A
10686,2,247.63,1.9439639999999998,2025-03-19,2025-06-17,90,Bottom 50%,A
10687,1,145.17,0.7649109999999999,2025-03-09,2025-03-09,0,Bottom 50%,C
10688,5,1789.27,-12.209615999999997,2025-04-06,2025-10-21,198,Bottom 50%,C
10689,3,752.49,15.388012999999999,2025-09-01,2025-11-01,61,Top 10%,A
10690,2,501.16,-17.095268,2025-10-28,2025-11-18,21,Bottom 50%,D
10691,3,310.56,5.155024,2025-07-20,2025-12-26,159,Top 25%,B
10692,4,412.9,-6.548558999999999,2025-04-21,2025-10-16,178,Bottom 50%,C
10693,4,1410.1100000000001,15.807053000000002,2025-04-22,2025-07-13,82,Top 10%,B
10694,8,1165.45,10.968641,2025-01-02,2025-12-19,351,Top 25%,B
10695,2,908.9399999999999,8.845034,2025-03-16,2025-07-12,118,Top 25%,B
10696,3,750.35,5.289106000000002,2025-06-02,2025-12-20,201,Top 25%,A
10697,2,95.72999999999999,-2.386054,2025-03-13,2025-11-03,235,Bottom 50%,B
10698,5,1644.09,-11.382562000000002,2025-01-02,2025-12-08,340,Bottom 50%,A
10699,2,765.14,13.619764,2025-03-26,2025-10-18,206,Top 10%,B
10700,1,132.74,-0.22978999999999955,2025-05-22,2025-05-22,0,Bottom 50%,D
10701,3,1389.1,-24.644271999999997,2025-08-11,2025-12-14,125,Bottom 50%,D
10702,3,2106.44,-4.0981190000000005,2025-06-23,2025-07-30,37,Bottom 50%,C
10703,6,1194.3899999999999,6.174039999999999,2025-03-05,2025-11-25,265,Top 25%,B
10704,2,296.47,-8.716952,2025-10-09,2025-12-17,69,Bottom 50%,B
10705,1,124.28,-2.3394199999999996,2025-08-14,2025-08-14,0,Bottom 50%,C
10706,3,718.29,-2.5007389999999994,2025-02-02,2025-06-17,135,Bottom 50%,D
10707,2,426.77,7.743918999999999,2025-10-07,2025-10-26,19,Top 25%,B
10708,2,443.48,-23.731208,2025-01-15,2025-06-28,164,Bottom 50%,A
10709,6,1819.05,-17.084418999999997,2025-03-22,2025-10-07,199,Bottom 50%,D
10710,3,442.06,7.011617,2025-03-02,2025-10-26,238,Top 25%,B
10711,4,1019.9,14.943083000000001,2025-03-20,2025-10-07,201,Top 10%,B
10713,3,530.46,8.621269000000002,2025-07-03,2025-10-31,120,Top 25%,D
10714,4,347.93,-11.350083999999999,2025-01-27,2025-11-24,301,Bottom 50%,B
10715,6,1022.49,4.639592000000002,2025-02-03,2025-11-09,279,Top 25%,C
10717,2,438.27,4.424284999999999,2025-06-27,2025-08-27,61,Top 25%,D
10718,3,1340.65,-16.239102000000003,2025-01-23,2025-12-02,313,Bottom 50%,D
10719,2,357.62,-1.4270880000000004,2025-06-07,2025-12-30,206,Bottom 50%,C
10720,5,1534.4699999999998,14.187078000000001,2025-04-17,2025-11-23,220,Top 10%,D
10721,2,780.95,-0.8081369999999979,2025-07-18,2025-10-24,98,Bottom 50%,D
10722,4,2229.8,8.684504,2025-01-27,2025-10-30,276,Top 25%,B
10723,2,1422.62,12.227539999999998,2025-04-20,2025-11-16,210,Top 10%,D
10724,4,1062.98,15.309978,2025-02-09,2025-10-05,238,Top 10%,B
10725,6,5623.7,71.085178,2025-01-10,2025-11-15,309,Top 1%,B
10726,2,572.62,5.488832,2025-01-12,2025-12-15,337,Top 25%,D
10728,10,2276.2799999999997,-7.039226000000003,2025-01-13,2025-12-17,338,Bottom 50%,D
10729,2,230.45999999999998,2.3083440000000004,2025-08-23,2025-12-14,113,Bottom 50%,D
10730,2,470.11,5.369339999999999,2025-03-19,2025-09-14,179,Top 25%,C
10731,6,2517.66,7.464787000000004,2025-03-23,2025-12-16,268,Top 25%,B
10732,4,1070.75,-9.100759,2025-04-07,2025-12-27,264,Bottom 50%,B
10733,2,317.14,-8.444211999999998,2025-01-26,2025-02-22,27,Bottom 50%,B
10734,3,1442.3400000000001,17.909972,2025-02-16,2025-07-27,161,Top 10%,C
10735,1,849.48,10.003136000000001,2025-09-04,2025-09-04,0,Top 25%,D
10736,3,1349.6,22.473287999999997,2025-01-12,2025-06-28,167,Top 1%,C
10737,4,673.14,8.598487,2025-02-03,2025-12-24,324,Top 25%,C
10738,5,1488.62,22.158360000000002,2025-01-27,2025-12-14,321,Top 1%,B
10740,3,718.77,8.369029000000001,2025-01-18,2025-09-30,255,Top 25%,D
10741,4,1470.53,14.222328999999998,2025-01-02,2025-12-26,358,Top 10%,D
10742,2,118.19,-2.1942120000000003,2025-11-22,2025-11-29,7,Bottom 50%,D
10743,5,1469.6,26.562132999999996,2025-07-19,2025-11-19,123,Top 1%,C
10744,2,272.43,0.7623730000000002,2025-06-07,2025-08-27,81,Bottom 50%,A
10745,5,1583.56,10.862915999999998,2025-04-10,2025-08-07,119,Top 25%,D
10746,2,460.15,7.648161999999999,2025-03-20,2025-12-30,285,Top 25%,B
10747,3,428.39,-1.1514819999999997,2025-02-15,2025-09-17,214,Bottom 50%,A
10748,1,263.61,2.17971,2025-09-11,2025-09-11,0,Bottom 50%,B
10749,2,568.3399999999999,3.9274900000000006,2025-04-13,2025-06-21,69,Bottom 50%,D
10750,2,1034.05,12.590565000000002,2025-08-08,2025-11-04,88,Top 10%,B
10751,4,1010.98,-4.440083,2025-01-13,2025-07-03,171,Bottom 50%,C
10752,3,754.8,-17.254222,2025-01-06,2025-06-17,162,Bottom 50%,A
10753,5,2468.4,15.706554999999996,2025-01-07,2025-11-09,306,Top 10%,D
10754,1,263.96,5.151992,2025-12-02,2025-12-02,0,Top 25%,B
10755,4,959.02,1.136105999999999,2025-03-13,2025-11-07,239,Bottom 50%,A
10756,4,887.51,6.768357,2025-01-20,2025-09-18,241,Top 25%,A
10757,4,551.69,-14.505546,2025-02-01,2025-11-28,300,Bottom 50%,D
10758,4,1255.91,13.602404,2025-01-06,2025-12-09,337,Top 10%,C
10759,3,2310.11,13.279803,2025-01-21,2025-11-02,285,Top 10%,D
10760,4,1262.98,-2.4057880000000003,2025-06-13,2025-12-10,180,Bottom 50%,A
10761,1,85.84,-3.110192,2025-05-21,2025-05-21,0,Bottom 50%,D
10762,3,1681.1,-55.528701999999996,2025-07-08,2025-12-17,162,Bottom 50%,A
10763,5,1681.94,-22.858960000000003,2025-01-29,2025-12-02,307,Bottom 50%,D
10764,3,1002.5699999999999,-26.837668,2025-08-25,2025-12-21,118,Bottom 50%,C
10765,1,710.64,7.894704000000001,2025-06-05,2025-06-05,0,Top 25%,B
10766,2,957.36,-2.4626280000000005,2025-01-22,2025-08-09,199,Bottom 50%,C
10767,4,822.62,-1.9587080000000023,2025-01-11,2025-11-11,304,Bottom 50%,D
10768,3,321.28000000000003,1.6218940000000006,2025-04-17,2025-11-02,199,Bottom 50%,D
10769,7,3707.48,-37.296591,2025-02-01,2025-10-28,269,Bottom 50%,D
10770,7,2735.33,44.223364999999994,2025-01-02,2025-10-14,285,Top 1%,B
10771,4,1449.51,12.871519999999999,2025-01-30,2025-09-25,238,Top 10%,A
10772,4,945.51,7.849484,2025-03-17,2025-11-05,233,Top 25%,B
10773,6,2794.62,46.827315000000006,2025-01-19,2025-12-05,320,Top 1%,C
10774,4,1453.8400000000001,-26.878241,2025-04-21,2025-09-15,147,Bottom 50%,B
10775,2,680.0600000000001,6.747301,2025-03-14,2025-07-04,112,Top 25%,B
10776,3,588.78,-18.118765,2025-02-04,2025-09-19,227,Bottom 50%,B
10777,1,78.43,1.6895760000000002,2025-08-11,2025-08-11,0,Bottom 50%,B
10778,8,1705.52,-1.4714619999999976,2025-06-23,2025-11-27,157,Bottom 50%,D
10779,1,825.87,13.864465000000001,2025-05-14,2025-05-14,0,Top 10%,A
10780,5,601.0,8.276656000000001,2025-04-02,2025-11-29,241,Top 25%,D
10781,6,1073.8600000000001,0.7757909999999963,2025-01-06,2025-11-18,316,Bottom 50%,B
10782,2,124.89999999999999,1.0572819999999998,2025-04-06,2025-04-26,20,Bottom 50%,D
10783,6,1288.11,20.099704000000003,2025-02-07,2025-11-25,291,Top 10%,A
10784,8,2544.38,18.431028,2025-02-04,2025-12-30,329,Top 10%,B
10785,6,2175.7,43.204733,2025-01-16,2025-10-16,273,Top 1%,B
10786,5,1399.24,-21.740803999999997,2025-01-14,2025-12-29,349,Bottom 50%,C
10787,2,312.71000000000004,1.308016,2025-01-25,2025-08-19,206,Bottom 50%,A
10788,2,545.01,2.4264360000000007,2025-08-10,2025-12-17,129,Bottom 50%,C
10789,4,850.15,6.634567000000001,2025-01-20,2025-07-23,184,Top 25%,C
10790,3,1307.8600000000001,-44.267967,2025-02-21,2025-11-24,276,Bottom 50%,A
10791,4,1508.67,-30.127701,2025-02-11,2025-10-05,236,Bottom 50%,C
10792,3,786.8,-19.145815,2025-03-13,2025-09-18,189,Bottom 50%,A
10793,3,923.0,13.489365000000001,2025-01-26,2025-11-10,288,Top 10%,D
10794,4,1527.33,25.162465,2025-03-01,2025-11-14,258,Top 1%,D
10795,1,506.21,2.781543,2025-08-20,2025-08-20,0,Bottom 50%,B
10796,4,1112.42,7.924028,2025-08-11,2025-10-17,67,Top 25%,C
10797,4,3775.12,-14.237888000000002,2025-01-08,2025-12-10,336,Bottom 50%,D
10798,3,493.92,-21.403888000000002,2025-01-02,2025-10-01,272,Bottom 50%,D
10799,3,595.3299999999999,0.11039600000000016,2025-03-15,2025-06-20,97,Bottom 50%,A
10800,1,617.07,8.359706000000001,2025-07-22,2025-07-22,0,Top 25%,A
10801,4,2607.46,18.321785000000002,2025-02-09,2025-11-03,267,Top 10%,B
10802,3,2395.2700000000004,28.339666,2025-01-07,2025-09-17,253,Top 1%,C
10803,7,4233.46,51.977229,2025-01-29,2025-12-04,309,Top 1%,C
10804,2,292.71,3.606813,2025-09-03,2025-12-08,96,Bottom 50%,B
10805,1,44.15,0.355275,2025-11-05,2025-11-05,0,Bottom 50%,B
10806,5,695.95,9.830096999999999,2025-01-22,2025-10-21,272,Top 25%,D
10807,3,1807.1200000000001,22.580546000000002,2025-01-24,2025-12-22,332,Top 1%,D
10808,3,425.51,7.192847,2025-05-14,2025-11-25,195,Top 25%,B
10809,5,1340.06,5.670556000000001,2025-02-18,2025-12-09,294,Top 25%,C
10810,1,45.25,1.1021999999999998,2025-08-14,2025-08-14,0,Bottom 50%,D
10811,1,269.08,5.188507999999999,2025-12-15,2025-12-15,0,Top 25%,D
10812,5,2277.2799999999997,41.452766000000004,2025-04-21,2025-11-16,209,Top 1%,C
10813,3,425.3,-2.608690000000001,2025-01-08,2025-10-05,270,Bottom 50%,D
10814,1,86.38,0.8583879999999999,2025-01-27,2025-01-27,0,Bottom 50%,D
10815,1,326.29,-16.771326,2025-12-07,2025-12-07,0,Bottom 50%,D
10816,2,653.6199999999999,10.429896,2025-02-16,2025-08-28,193,Top 25%,A
10817,4,694.4,8.219106,2025-02-13,2025-06-17,124,Top 25%,B
10818,5,939.12,12.542643,2025-01-02,2025-10-04,275,Top 10%,D
10819,4,1704.0,23.633531000000005,2025-04-16,2025-10-14,181,Top 1%,B
10820,3,430.81000000000006,-4.517053000000001,2025-05-21,2025-12-18,211,Bottom 50%,A
10821,5,1017.09,11.121557,2025-02-15,2025-11-09,267,Top 25%,D
10822,1,121.57,2.419441,2025-03-22,2025-03-22,0,Bottom 50%,A
10823,3,855.19,5.3890709999999995,2025-02-23,2025-06-18,115,Top 25%,A
10824,6,1007.8499999999999,-44.719046,2025-03-20,2025-12-21,276,Bottom 50%,D
10825,1,202.63,3.266814,2025-03-11,2025-03-11,0,Bottom 50%,A
10826,3,914.0799999999999,14.31034,2025-06-21,2025-12-27,189,Top 10%,A
10827,4,925.01,-1.4913590000000019,2025-05-20,2025-12-23,217,Bottom 50%,A
10828,4,3191.2799999999997,31.831053000000004,2025-04-15,2025-09-03,141,Top 1%,D
10829,5,1899.66,34.818203,2025-02-17,2025-11-06,262,Top 1%,D
10830,1,142.51,1.847407,2025-10-09,2025-10-09,0,Bottom 50%,A
10831,4,861.23,-25.636345999999996,2025-01-28,2025-11-27,303,Bottom 50%,A
10832,2,148.2,2.724778,2025-04-12,2025-09-11,152,Bottom 50%,D
10833,3,434.65999999999997,-0.08425499999999975,2025-05-13,2025-12-08,209,Bottom 50%,B
10834,4,1407.46,1.2292499999999968,2025-03-01,2025-10-14,227,Bottom 50%,B
10835,2,321.76,3.900344,2025-02-20,2025-05-11,80,Bottom 50%,B
10836,5,1388.85,-30.974378,2025-03-09,2025-11-08,244,Bottom 50%,C
10837,6,1398.62,-11.222087999999998,2025-02-11,2025-12-03,295,Bottom 50%,A
10838,4,1056.48,17.480168,2025-02-01,2025-10-05,246,Top 10%,A
10839,4,832.43,-41.782543000000004,2025-02-11,2025-10-11,242,Bottom 50%,B
10840,2,754.6600000000001,7.012296000000001,2025-03-02,2025-06-10,100,Top 25%,C
10841,5,583.16,-4.337359000000001,2025-06-01,2025-10-31,152,Bottom 50%,B
10843,2,506.9,9.964273,2025-05-01,2025-12-22,235,Top 25%,A
10844,9,5169.89,43.14689999999999,2025-01-11,2025-12-05,328,Top 1%,C
10845,3,1005.27,13.243784999999999,2025-01-27,2025-11-16,293,Top 10%,A
10846,4,1754.71,32.50278,2025-02-03,2025-12-26,326,Top 1%,A
10847,3,573.31,4.677053000000001,2025-03-18,2025-11-12,239,Top 25%,A
10848,3,265.5,3.221563,2025-02-08,2025-07-22,164,Bottom 50%,C
10849,5,919.35,1.3163999999999993,2025-01-07,2025-09-01,237,Bottom 50%,D
10850,4,475.89,0.6628639999999999,2025-09-20,2025-12-04,75,Bottom 50%,D
10851,2,595.16,9.517054000000002,2025-05-28,2025-08-03,67,Top 25%,D
10852,4,1452.3200000000002,0.326133000000004,2025-06-11,2025-12-04,176,Bottom 50%,A
10853,3,432.15999999999997,7.515943,2025-05-17,2025-12-18,215,Top 25%,B
10854,3,341.71,1.8484270000000005,2025-05-28,2025-10-23,148,Bottom 50%,A
10855,1,104.09,-5.610654,2025-07-16,2025-07-16,0,Bottom 50%,C
10856,3,2326.2799999999997,30.227266,2025-03-29,2025-10-20,205,Top 1%,C
10857,4,671.0,-4.485956000000001,2025-01-04,2025-10-21,290,Bottom 50%,D
10858,4,852.9200000000001,16.50929,2025-05-01,2025-08-02,93,Top 10%,A
10859,1,630.33,10.223567000000001,2025-02-24,2025-02-24,0,Top 25%,B
10860,5,1070.73,-20.182123,2025-01-30,2025-10-22,265,Bottom 50%,B
10861,5,1260.3799999999999,9.446548,2025-03-04,2025-12-16,287,Top 25%,A
10862,5,1435.82,26.883459,2025-01-02,2025-12-21,353,Top 1%,C
10863,2,971.78,-46.061440000000005,2025-03-16,2025-10-30,228,Bottom 50%,D
