customer_id,last_txn_date,frequency,monetary,net_revenue,recency_days,r_score,f_score,m_score,rfm_total,rfm_segment,segment_tag
12186,2025-09-28,2,3544.2200000000003,34.892268,94,3,2,5,10,Potential Loyalists,D
12187,2025-08-05,4,1029.7,8.847226,148,2,4,4,10,At Risk,C
12188,2025-05-14,2,164.74,3.422586,231,1,2,1,4,Hibernating,C
12189,2025-12-28,1,67.25,1.58745,3,5,1,1,7,New Customers,A
12190,2025-09-24,2,833.8,11.814803,98,2,2,3,7,Cannot Lose Them,A
12191,2025-10-21,4,1017.27,-12.765658,71,3,4,4,11,Loyal Users,D
12192,2025-07-17,1,233.1,1.4578300000000004,167,1,1,1,3,Lost Customers,D
12193,2025-04-02,3,1694.68,-7.920626000000002,273,1,3,5,9,At Risk,B
12194,2025-11-13,3,2120.4700000000003,-37.838282,48,4,3,5,12,Loyal Users,B
12195,2025-11-13,7,2891.2799999999997,-11.977626,48,4,5,5,14,Champions,B
12196,2025-07-28,5,1505.6,14.484245999999999,156,2,5,5,12,At Risk,C
12197,2025-10-29,4,770.19,9.431182000000003,63,3,4,3,10,Loyal Users,A
12198,2025-12-31,5,1592.54,-0.8039509999999979,0,5,5,5,15,Champions,B
12199,2025-11-18,1,250.51,3.563618999999999,43,4,1,1,6,New Customers,C
12200,2025-12-10,3,816.78,13.222415000000002,21,5,3,3,11,Loyal Users,A
12201,2025-10-15,2,1395.25,-12.059329,77,3,2,4,9,Potential Loyalists,A
12202,2025-11-25,4,666.48,7.486775,36,4,4,3,11,Loyal Users,A
12203,2025-07-31,3,826.9300000000001,12.081453,153,2,3,3,8,At Risk,B
12204,2025-10-11,4,3263.83,1.3876039999999978,81,3,4,5,12,Loyal Users,C
12205,2025-09-05,3,400.94,5.560264999999999,117,2,3,2,7,At Risk,C
12206,2025-09-17,1,124.9,2.36792,105,2,1,1,4,Hibernating,C
12207,2025-12-17,5,577.41,-1.005612000000001,14,5,5,2,12,Loyal Users,D
12208,2025-12-16,3,474.76,-5.271584000000001,15,5,3,2,10,Loyal Users,C
12209,2025-08-26,4,1161.55,2.006584,127,2,4,4,10,At Risk,C
12210,2025-03-15,2,159.37,3.4783109999999997,291,1,2,1,4,Hibernating,C
12211,2025-05-15,1,148.15,2.3767000000000005,230,1,1,1,3,Lost Customers,C
12212,2025-11-26,6,1637.92,29.311542,35,4,5,5,14,Champions,B
12213,2025-12-27,3,991.72,13.830023,4,5,3,4,12,Loyal Users,D
12214,2025-03-29,1,238.16,2.261344,277,1,1,1,3,Lost Customers,A
12215,2025-10-15,3,1481.85,28.884618000000003,77,3,3,4,10,Loyal Users,C
12216,2025-08-12,3,418.15999999999997,4.764113,141,2,3,2,7,At Risk,A
12217,2025-09-02,4,486.67999999999995,-1.8269909999999991,120,2,4,2,8,At Risk,A
12218,2025-12-21,2,421.70000000000005,3.598663,10,5,2,2,9,New Customers,B
12219,2025-11-24,5,1275.85,22.007398999999996,37,4,5,4,13,Champions,C
12220,2025-03-05,1,127.61,2.480181,301,1,1,1,3,Lost Customers,A
12221,2025-12-30,5,2110.3900000000003,21.463118,1,5,5,5,15,Champions,D
12222,2025-03-12,2,756.9300000000001,-43.657548000000006,294,1,2,3,6,Cannot Lose Them,B
12223,2025-09-07,3,3098.43,53.947523,115,2,3,5,10,At Risk,A
12224,2025-08-16,2,818.32,-15.168618000000002,137,2,2,3,7,Cannot Lose Them,C
12225,2025-12-10,3,485.37,-0.3269630000000001,21,5,3,2,10,Loyal Users,C
12226,2025-12-18,4,1605.5,23.899758000000002,13,5,4,5,14,Champions,C
12227,2025-06-11,1,205.13,2.680281,203,1,1,1,3,Lost Customers,C
12228,2025-05-09,4,1296.26,-14.551291,236,1,4,4,9,At Risk,B
12229,2025-12-23,4,1897.1499999999999,38.056016,8,5,4,5,14,Champions,D
12230,2025-11-12,1,587.67,3.9028649999999994,49,4,1,2,7,New Customers,C
12231,2025-05-02,1,40.8,0.34368,243,1,1,1,3,Lost Customers,C
12232,2025-11-23,2,1939.9,23.617421,38,4,2,5,11,New Customers,A
12233,2025-12-20,4,1310.6,22.970807,11,5,4,4,13,Champions,D
12234,2025-12-12,3,620.72,-13.450675999999998,19,5,3,2,10,Loyal Users,B
12235,2025-06-21,3,425.14,3.319621,193,1,3,2,6,At Risk,B
12236,2025-11-02,2,1085.29,16.620924,59,3,2,4,9,Potential Loyalists,A
12237,2025-12-04,7,4076.8,52.483982000000005,27,4,5,5,14,Champions,D
12238,2025-09-01,2,356.01,4.901891000000001,121,2,2,1,5,Hibernating,D
12239,2025-06-18,3,1338.76,-11.132657999999996,196,1,3,4,8,At Risk,A
12240,2025-08-13,2,954.8,-34.592206999999995,140,2,2,3,7,Cannot Lose Them,A
12241,2025-12-19,1,951.66,11.082908,12,5,1,3,9,New Customers,B
12242,2025-03-18,3,716.96,2.5671529999999994,288,1,3,3,7,At Risk,D
12243,2025-11-30,4,851.61,5.924696999999999,31,4,4,3,11,Loyal Users,B
12244,2025-12-05,7,2789.86,40.75820300000001,26,4,5,5,14,Champions,C
12245,2025-10-04,1,229.87,4.527270000000001,88,3,1,1,5,Potential Loyalists,A
12246,2025-11-20,2,638.1,-1.8344499999999986,41,4,2,2,8,New Customers,C
12247,2025-07-16,2,233.75,-7.503067,168,1,2,1,4,Hibernating,A
12248,2025-11-14,3,444.46000000000004,-0.7230440000000002,47,4,3,2,9,Loyal Users,D
12249,2025-07-25,3,253.58999999999997,2.4611340000000004,159,2,3,1,6,At Risk,D
12250,2025-09-25,1,135.24,1.8573640000000002,97,2,1,1,4,Hibernating,D
12251,2025-09-26,5,1382.78,-24.129341,96,3,5,4,12,Loyal Users,B
12252,2025-12-19,4,454.55,-11.001391,12,5,4,2,11,Loyal Users,C
12253,2025-12-20,2,923.55,3.9403879999999987,11,5,2,3,10,New Customers,B
12255,2025-12-28,3,1001.6500000000001,13.636764000000001,3,5,3,4,12,Loyal Users,C
12256,2025-05-31,2,525.51,8.442715999999999,214,1,2,2,5,Hibernating,B
12257,2025-01-28,1,131.13,0.6801700000000002,337,1,1,1,3,Lost Customers,A
12258,2025-07-31,3,456.35,-7.990662,153,2,3,2,7,At Risk,C
12259,2025-12-01,4,835.84,-8.705304,30,4,4,3,11,Loyal Users,B
12260,2025-04-26,1,199.52,2.334,249,1,1,1,3,Lost Customers,B
12261,2025-11-13,3,1335.66,-3.885591999999999,48,4,3,4,11,Loyal Users,B
12262,2025-11-28,6,2643.19,27.259988999999997,33,4,5,5,14,Champions,C
12263,2025-12-21,3,997.84,15.396954000000001,10,5,3,4,12,Loyal Users,A
12264,2025-07-22,2,1829.57,10.65629,162,2,2,5,9,Cannot Lose Them,B
12265,2025-08-26,5,1072.83,-12.333281000000001,127,2,5,4,11,At Risk,A
12266,2025-09-27,6,1277.6,-10.69374,95,3,5,4,12,Loyal Users,D
12267,2025-09-30,1,225.29,1.3929,92,3,1,1,5,Potential Loyalists,A
12269,2025-09-20,5,865.2399999999999,9.716491999999999,102,2,5,3,10,At Risk,A
12270,2025-03-01,1,41.79,0.719084,305,1,1,1,3,Lost Customers,A
12271,2025-12-08,4,662.15,5.732875,23,5,4,3,12,Loyal Users,B
12272,2025-12-26,6,2243.17,27.806829999999998,5,5,5,5,15,Champions,D
12273,2025-12-09,2,77.02,0.7698400000000001,22,5,2,1,8,New Customers,B
12274,2025-12-29,3,1095.54,14.24134,2,5,3,4,12,Loyal Users,C
12275,2025-11-25,3,645.74,9.58626,36,4,3,2,9,Loyal Users,B
12276,2025-08-29,1,243.27,4.511940000000001,124,2,1,1,4,Hibernating,C
12277,2025-06-11,2,326.22,3.6889000000000003,203,1,2,1,4,Hibernating,A
12278,2025-11-07,2,614.43,-32.093043,54,4,2,2,8,New Customers,B
12279,2025-03-19,1,130.08,-5.296048000000001,287,1,1,1,3,Lost Customers,C
12280,2025-10-29,6,1531.04,2.8803929999999998,63,3,5,5,13,Loyal Users,D
12281,2025-11-24,7,1712.6799999999998,25.786273,37,4,5,5,14,Champions,D
12282,2025-12-20,5,1469.58,-11.615980000000004,11,5,5,4,14,Champions,C
12283,2025-12-12,1,995.92,17.148808000000002,19,5,1,4,10,New Customers,C
12284,2025-10-08,3,1476.8,22.527833000000005,84,3,3,4,10,Loyal Users,C
12285,2025-12-24,3,521.62,4.66841,7,5,3,2,10,Loyal Users,A
12286,2025-08-29,3,388.59999999999997,5.602939,124,2,3,2,7,At Risk,A
12287,2025-10-14,4,930.23,-9.814228000000002,78,3,4,3,10,Loyal Users,C
12288,2025-11-20,4,942.0799999999999,11.497687,41,4,4,3,11,Loyal Users,C
12289,2025-08-04,2,643.67,6.162240000000001,149,2,2,2,6,Hibernating,D
12290,2025-05-26,2,805.69,10.158518999999998,219,1,2,3,6,Cannot Lose Them,B
12291,2025-11-11,4,804.0,-6.597295999999998,50,4,4,3,11,Loyal Users,D
12292,2025-12-25,4,2354.79,-122.668794,6,5,4,5,14,Champions,D
12293,2025-12-09,3,840.9200000000001,13.606804,22,5,3,3,11,Loyal Users,A
12294,2025-12-14,3,1418.95,27.940411,17,5,3,4,12,Loyal Users,B
12296,2025-11-11,3,1410.65,11.184399,50,4,3,4,11,Loyal Users,D
12297,2025-03-22,2,351.7,3.3855450000000005,284,1,2,1,4,Hibernating,A
12298,2025-12-17,4,1877.23,23.69701,14,5,4,5,14,Champions,B
12299,2025-10-08,5,1606.73,3.645190999999997,84,3,5,5,13,Loyal Users,D
12300,2025-01-08,1,331.18,-17.662523999999998,357,1,1,1,3,Lost Customers,A
12301,2025-11-29,1,28.94,0.635878,32,4,1,1,6,New Customers,C
12302,2025-01-22,1,144.34,3.3863300000000005,343,1,1,1,3,Lost Customers,B
12303,2025-11-13,3,830.72,14.778047999999998,48,4,3,3,10,Loyal Users,C
12304,2025-07-26,3,785.91,6.957515999999997,158,2,3,3,8,At Risk,D
12305,2025-09-03,3,344.8,-4.178773999999999,119,2,3,1,6,At Risk,C
12306,2025-12-06,3,757.3,8.532192,25,4,3,3,10,Loyal Users,D
12307,2025-12-15,1,293.21,4.87778,16,5,1,1,7,New Customers,D
12308,2025-08-12,2,448.12,3.570764,141,2,2,2,6,Hibernating,A
12309,2025-06-16,2,426.62,-4.727444000000001,198,1,2,2,5,Hibernating,A
12310,2025-09-20,3,415.36,-2.7899869999999996,102,2,3,2,7,At Risk,D
12311,2025-10-13,3,590.85,-2.012892000000001,79,3,3,2,8,Loyal Users,D
12312,2025-11-30,4,641.9,3.5269779999999993,31,4,4,2,10,Loyal Users,C
12313,2025-12-28,7,810.9100000000001,0.5425880000000003,3,5,5,3,13,Loyal Users,A
12314,2025-11-02,7,2423.39,6.717351000000001,59,3,5,5,13,Loyal Users,C
12315,2025-12-13,5,1401.82,5.080232,18,5,5,4,14,Champions,A
12316,2025-11-24,2,442.08,-12.20722,37,4,2,2,8,New Customers,A
12317,2025-10-24,2,811.71,16.050541000000003,68,3,2,3,8,Potential Loyalists,A
12318,2025-12-02,1,478.52,8.803288,29,4,1,2,7,New Customers,C
12319,2025-11-17,3,787.02,15.347936000000004,44,4,3,3,10,Loyal Users,B
12320,2025-10-08,4,649.92,8.853328000000001,84,3,4,3,10,Loyal Users,B
12321,2025-06-27,2,1654.5,27.001205999999996,187,1,2,5,8,Cannot Lose Them,C
12322,2025-07-24,2,532.26,7.8859200000000005,160,2,2,2,6,Hibernating,A
12323,2025-09-27,4,2986.09,48.232684000000006,95,3,4,5,12,Loyal Users,B
12324,2025-02-24,1,321.94,3.2498620000000003,310,1,1,1,3,Lost Customers,C
12325,2025-12-20,8,838.92,-2.4953639999999995,11,5,5,3,13,Loyal Users,C
12326,2025-08-28,1,101.47,-1.0261900000000004,125,2,1,1,4,Hibernating,B
12327,2025-06-22,4,1250.05,9.567518,192,1,4,4,9,At Risk,B
12328,2025-12-12,3,1318.68,23.90278,19,5,3,4,12,Loyal Users,D
12329,2025-10-27,4,1175.22,11.173833,65,3,4,4,11,Loyal Users,B
12330,2025-10-07,6,1026.18,-5.234933000000001,85,3,5,4,12,Loyal Users,B
12331,2025-08-29,2,768.61,14.063222,124,2,2,3,7,Cannot Lose Them,D
12332,2025-09-04,3,1083.28,-11.658847999999999,118,2,3,4,9,At Risk,D
12333,2025-11-26,5,1701.26,21.511364,35,4,5,5,14,Champions,B
12334,2025-11-29,2,973.4100000000001,11.248662999999999,32,4,2,3,9,New Customers,B
12335,2025-09-07,4,679.55,10.032905000000001,115,2,4,3,9,At Risk,C
12336,2025-11-17,5,1690.5,-8.610904999999999,44,4,5,5,14,Champions,B
12337,2025-10-29,1,54.55,1.01918,63,3,1,1,5,Potential Loyalists,B
12338,2025-08-25,4,1112.6100000000001,7.807376,128,2,4,4,10,At Risk,A
12339,2025-10-15,5,1283.58,18.855231,77,3,5,4,12,Loyal Users,B
12340,2025-09-27,6,1207.11,16.741588999999998,95,3,5,4,12,Loyal Users,A
12341,2025-10-28,1,248.9,1.53944,64,3,1,1,5,Potential Loyalists,B
12342,2025-09-02,4,1115.0,18.763464,120,2,4,4,10,At Risk,A
12343,2025-08-07,4,1036.42,-32.281193,146,2,4,4,10,At Risk,D
12344,2025-07-16,1,227.22,2.919188,168,1,1,1,3,Lost Customers,B
12345,2025-09-13,3,635.4,5.437883000000001,109,2,3,2,7,At Risk,D
12346,2025-09-29,5,1855.9399999999998,21.058994,93,3,5,5,13,Loyal Users,A
12347,2025-05-01,2,1943.69,13.568836000000001,244,1,2,5,8,Cannot Lose Them,C
12349,2025-12-05,3,931.6399999999999,7.584717000000001,26,4,3,3,10,Loyal Users,C
12350,2025-04-19,2,418.89,4.2155949999999995,256,1,2,2,5,Hibernating,B
12352,2025-12-22,3,1114.56,-11.585416000000002,9,5,3,4,12,Loyal Users,C
12353,2025-11-06,3,491.86,0.30699199999999993,55,3,3,2,8,Loyal Users,A
12354,2025-09-26,2,416.80999999999995,5.910660999999999,96,3,2,2,7,Potential Loyalists,B
12355,2025-09-25,3,460.9,8.201991,97,2,3,2,7,At Risk,B
12356,2025-12-29,3,349.68,3.99453,2,5,3,1,9,Loyal Users,C
12357,2025-06-16,2,1942.45,13.479097000000001,198,1,2,5,8,Cannot Lose Them,B
12358,2025-09-28,6,2006.56,-63.147365,94,3,5,5,13,Loyal Users,D
12359,2025-12-16,1,142.14,2.8691539999999995,15,5,1,1,7,New Customers,B
12360,2025-11-10,5,1372.64,23.755179000000002,51,4,5,4,13,Champions,A
12361,2025-08-21,6,1165.95,18.759866,132,2,5,4,11,At Risk,C
12362,2025-09-19,2,640.9200000000001,9.773664,103,2,2,2,6,Hibernating,A
12363,2025-09-17,1,342.34,5.387161999999999,105,2,1,1,4,Hibernating,D
12364,2025-12-20,7,1145.22,-2.234667999999999,11,5,5,4,14,Champions,B
12365,2025-11-21,2,751.42,-8.144281,40,4,2,3,9,New Customers,D
12366,2025-09-12,2,518.57,1.2923240000000011,110,2,2,2,6,Hibernating,A
12367,2025-08-07,5,828.0,-19.231930000000002,146,2,5,3,10,At Risk,B
12369,2025-10-12,4,848.84,14.165914,80,3,4,3,10,Loyal Users,D
12370,2025-10-18,2,838.9200000000001,-27.001756,74,3,2,3,8,Potential Loyalists,C
12371,2025-11-15,6,4086.8,30.488502000000004,46,4,5,5,14,Champions,D
12373,2025-11-01,1,204.41,3.526877,60,3,1,1,5,Potential Loyalists,D
12374,2025-12-17,3,935.6,12.512486999999998,14,5,3,3,11,Loyal Users,B
12375,2025-11-02,2,600.28,12.316664,59,3,2,2,7,Potential Loyalists,D
12376,2025-08-20,3,1583.73,-28.540003000000006,133,2,3,5,10,At Risk,D
12377,2025-04-18,1,216.25,3.92175,257,1,1,1,3,Lost Customers,A
12378,2025-10-17,3,518.37,4.949864,75,3,3,2,8,Loyal Users,A
12379,2025-12-16,5,761.88,-10.467367,15,5,5,3,13,Loyal Users,D
12380,2025-11-23,3,480.65,2.375658,38,4,3,2,9,Loyal Users,C
12381,2025-12-14,3,764.62,-12.694925000000005,17,5,3,3,11,Loyal Users,B
12382,2025-12-28,3,1023.8900000000001,-0.11960399999999893,3,5,3,4,12,Loyal Users,A
12383,2025-12-10,2,1159.04,11.092949999999998,21,5,2,4,11,New Customers,D
12384,2025-12-03,5,638.01,4.019480000000001,28,4,5,2,11,Loyal Users,D
12385,2025-10-08,6,2749.5099999999998,-43.972148,84,3,5,5,13,Loyal Users,A
12386,2025-11-07,3,597.09,3.4576980000000006,54,4,3,2,9,Loyal Users,B
12387,2025-09-01,5,2093.5,26.563486000000005,121,2,5,5,12,At Risk,D
12388,2025-11-16,2,232.39,-13.135437,45,4,2,1,7,New Customers,C
12389,2025-05-09,1,33.94,0.7917119999999999,236,1,1,1,3,Lost Customers,D
12390,2025-11-28,3,433.05,-8.003464000000001,33,4,3,2,9,Loyal Users,D
12391,2025-08-05,1,168.22,1.520038,148,2,1,1,4,Hibernating,A
12392,2025-08-08,1,34.42,0.741986,145,2,1,1,4,Hibernating,B
12393,2025-10-27,3,2234.49,-8.362853000000001,65,3,3,5,11,Loyal Users,D
12394,2025-10-16,2,181.79000000000002,2.8928900000000004,76,3,2,1,6,Potential Loyalists,D
12395,2025-12-20,6,1997.48,12.292338,11,5,5,5,15,Champions,A
12396,2025-07-31,2,178.27,-0.12489000000000017,153,2,2,1,5,Hibernating,B
12397,2025-11-30,5,1031.11,2.4358390000000005,31,4,5,4,13,Champions,B
12398,2025-11-30,4,832.18,7.236043999999999,31,4,4,3,11,Loyal Users,B
12399,2025-12-29,6,1629.6499999999999,-18.277865000000002,2,5,5,5,15,Champions,A
12400,2025-10-31,6,1175.8799999999999,12.758242,61,3,5,4,12,Loyal Users,D
12401,2025-12-23,5,1633.4099999999999,11.079419999999999,8,5,5,5,15,Champions,A
12402,2025-06-27,2,422.37,-0.8269269999999995,187,1,2,2,5,Hibernating,D
12403,2025-12-30,5,1210.33,9.418693,1,5,5,4,14,Champions,B
12404,2025-02-05,1,238.5,2.8575,329,1,1,1,3,Lost Customers,A
12405,2025-08-02,5,726.9200000000001,5.507154,151,2,5,3,10,At Risk,D
12406,2025-01-05,1,341.65,6.815435000000001,360,1,1,1,3,Lost Customers,C
12407,2025-10-01,4,3152.12,48.81589999999999,91,3,4,5,12,Loyal Users,A
12408,2025-12-02,7,1301.76,3.1138119999999994,29,4,5,4,13,Champions,B
12409,2025-10-12,6,2742.96,32.768126,80,3,5,5,13,Loyal Users,D
12410,2025-12-20,3,1132.97,15.776527000000002,11,5,3,4,12,Loyal Users,C
12411,2025-11-10,6,968.58,11.803939,51,4,5,3,12,Loyal Users,C
12412,2025-12-18,3,986.7,-26.319094999999997,13,5,3,3,11,Loyal Users,B
12413,2025-12-13,3,325.7,4.919145,18,5,3,1,9,Loyal Users,C
12414,2025-09-07,3,1580.88,-1.6943490000000008,115,2,3,5,10,At Risk,C
12415,2025-11-09,3,629.87,-8.959810000000001,52,4,3,2,9,Loyal Users,B
12416,2025-12-01,3,984.47,-3.000608999999999,30,4,3,3,10,Loyal Users,D
12417,2025-12-16,2,435.78,-19.159471999999997,15,5,2,2,9,New Customers,C
12418,2025-09-08,3,501.92999999999995,1.9992859999999988,114,2,3,2,7,At Risk,C
12419,2025-08-15,6,1404.17,23.616470999999997,138,2,5,4,11,At Risk,B
12420,2025-10-31,1,263.62,-7.291220000000001,61,3,1,1,5,Potential Loyalists,C
12421,2025-12-29,2,533.2,10.397143,2,5,2,2,9,New Customers,D
12422,2025-07-02,2,353.49,-5.904133000000001,182,1,2,1,4,Hibernating,C
12423,2025-07-19,1,573.04,11.333056000000001,165,1,1,2,4,Lost Customers,B
12424,2025-11-20,3,528.44,-8.708394000000002,41,4,3,2,9,Loyal Users,A
12425,2025-10-17,5,1623.16,13.655245999999998,75,3,5,5,13,Loyal Users,B
12426,2025-09-12,3,720.11,7.066778999999999,110,2,3,3,8,At Risk,D
12427,2025-04-08,2,271.42,3.090592,267,1,2,1,4,Hibernating,C
12428,2025-12-29,2,194.56,3.5355039999999995,2,5,2,1,8,New Customers,C
12429,2025-08-20,2,256.2,3.3225800000000003,133,2,2,1,5,Hibernating,B
12430,2025-07-24,3,1120.61,2.456577999999998,160,2,3,4,9,At Risk,A
12431,2025-12-01,2,1221.43,16.310462,30,4,2,4,10,New Customers,C
12432,2025-07-15,2,597.77,10.919937999999998,169,1,2,2,5,Hibernating,B
12433,2025-12-11,3,760.12,11.754338,20,5,3,3,11,Loyal Users,C
12434,2025-02-01,1,553.32,3.7812079999999995,333,1,1,2,4,Lost Customers,B
12435,2025-03-08,2,427.4,1.6379390000000007,298,1,2,2,5,Hibernating,D
12436,2025-11-02,3,674.67,10.747437999999999,59,3,3,3,9,Loyal Users,C
12437,2025-12-05,3,992.13,10.297929,26,4,3,4,11,Loyal Users,A
12438,2025-10-12,2,1018.28,-36.646892,80,3,2,4,9,Potential Loyalists,D
12439,2025-10-12,5,1689.66,27.993849999999995,80,3,5,5,13,Loyal Users,B
12440,2025-07-22,2,1148.48,-21.178226000000002,162,2,2,4,8,Cannot Lose Them,A
12441,2025-07-26,1,382.6,4.03772,158,2,1,2,5,Hibernating,A
12442,2025-10-24,7,2202.57,13.500066,68,3,5,5,13,Loyal Users,D
12443,2025-09-29,1,224.18,-9.868077999999999,93,3,1,1,5,Potential Loyalists,B
12444,2025-12-02,3,714.38,-21.709672,29,4,3,3,10,Loyal Users,B
12445,2025-06-23,3,725.23,7.716262,191,1,3,3,7,At Risk,A
12446,2025-12-11,5,727.4399999999999,4.140600999999999,20,5,5,3,13,Loyal Users,D
12447,2025-05-19,2,335.27,6.109443000000001,226,1,2,1,4,Hibernating,D
12448,2025-11-24,3,1018.22,18.241594,37,4,3,4,11,Loyal Users,A
12449,2025-08-09,4,563.03,0.8311260000000003,144,2,4,2,8,At Risk,D
12450,2025-10-19,2,1029.98,16.756745,73,3,2,4,9,Potential Loyalists,A
12452,2025-09-16,2,1004.86,20.022188,106,2,2,4,8,Cannot Lose Them,C
12453,2025-12-28,3,741.74,-3.3451899999999997,3,5,3,3,11,Loyal Users,C
12454,2025-12-01,4,1102.1,7.4921859999999985,30,4,4,4,12,Champions,B
12455,2025-10-24,2,702.6700000000001,13.111741,68,3,2,3,8,Potential Loyalists,B
12457,2025-09-15,4,300.9,-5.7253229999999995,107,2,4,1,7,At Risk,C
12458,2025-09-17,2,253.31,2.295348,105,2,2,1,5,Hibernating,C
12459,2025-12-01,2,393.14,3.3621159999999994,30,4,2,2,8,New Customers,B
12460,2025-12-07,5,1174.01,14.916581,24,5,5,4,14,Champions,D
12461,2025-09-23,5,2183.7599999999998,27.962355,99,2,5,5,12,At Risk,D
12462,2025-02-17,2,1005.2,-44.143841,317,1,2,4,7,Cannot Lose Them,B
12463,2025-09-07,3,748.01,-0.7751529999999991,115,2,3,3,8,At Risk,D
12464,2025-11-18,5,2004.6100000000001,-15.904069999999994,43,4,5,5,14,Champions,D
12465,2025-10-03,2,406.58,5.05632,89,3,2,2,7,Potential Loyalists,A
12466,2025-11-28,6,1072.76,5.364036999999998,33,4,5,4,13,Champions,B
12467,2025-09-24,3,2080.45,23.913854,98,2,3,5,10,At Risk,B
12469,2025-11-09,3,355.3,6.127375000000001,52,4,3,1,8,Loyal Users,A
12470,2025-12-27,2,436.24,5.957761000000001,4,5,2,2,9,New Customers,A
12471,2025-04-13,1,1745.91,12.286646000000001,262,1,1,5,7,Cannot Lose Them,D
12472,2025-12-29,5,1059.54,2.9284800000000013,2,5,5,4,14,Champions,B
12473,2025-11-04,3,911.11,11.254607,57,3,3,3,9,Loyal Users,A
12474,2025-05-04,3,760.8,13.281078,241,1,3,3,7,At Risk,D
12475,2025-10-22,3,292.66999999999996,2.677682999999999,70,3,3,1,7,Loyal Users,C
12476,2025-12-12,4,902.31,10.790154,19,5,4,3,12,Loyal Users,A
12477,2025-03-10,1,450.94,7.148611999999999,296,1,1,2,4,Lost Customers,C
12478,2025-12-12,4,1026.74,11.822011,19,5,4,4,13,Champions,A
12479,2025-12-11,1,196.49,-11.403173,20,5,1,1,7,New Customers,C
12480,2025-12-25,4,1200.58,15.535204,6,5,4,4,13,Champions,A
12481,2025-12-31,7,2944.85,40.881302999999996,0,5,5,5,15,Champions,D
12482,2025-10-13,3,1001.65,11.041526999999999,79,3,3,4,10,Loyal Users,C
12483,2025-08-09,2,387.43,5.3385050000000005,144,2,2,2,6,Hibernating,B
12484,2025-10-11,2,485.57000000000005,-26.046943000000002,81,3,2,2,7,Potential Loyalists,C
12485,2025-05-29,1,399.44,7.898576,216,1,1,2,4,Lost Customers,C
12486,2025-08-27,3,343.6,4.406155,126,2,3,1,6,At Risk,A
12487,2025-11-27,2,412.15,3.6160259999999993,34,4,2,2,8,New Customers,D
12488,2025-10-18,4,1194.7,-6.632119999999999,74,3,4,4,11,Loyal Users,D
12489,2025-08-11,5,867.03,-13.316871,142,2,5,3,10,At Risk,D
12490,2025-12-24,3,1475.08,25.356971,7,5,3,4,12,Loyal Users,D
12491,2025-12-26,5,1438.0,2.3661209999999997,5,5,5,4,14,Champions,A
12492,2025-09-13,4,965.8900000000001,14.604435,109,2,4,3,9,At Risk,A
12493,2025-08-17,4,1837.3,27.309623,136,2,4,5,11,At Risk,A
12494,2025-09-21,2,1030.51,-44.748824,101,2,2,4,8,Cannot Lose Them,B
12495,2025-11-26,5,1222.9,10.954795999999998,35,4,5,4,13,Champions,D
12496,2025-11-02,2,799.09,11.258963000000001,59,3,2,3,8,Potential Loyalists,D
12498,2025-11-26,3,341.76000000000005,-4.170373999999999,35,4,3,1,8,Loyal Users,B
12499,2025-04-20,3,208.06,2.861734,255,1,3,1,5,At Risk,B
12500,2025-07-28,1,195.91,-5.347628,156,2,1,1,4,Hibernating,C
12501,2025-12-29,3,370.24,3.308119,2,5,3,2,10,Loyal Users,B
12502,2025-07-18,4,972.72,-3.9946069999999994,166,1,4,3,8,At Risk,C
12503,2025-10-21,6,1121.74,-8.851587000000002,71,3,5,4,12,Loyal Users,A
12504,2025-10-12,3,645.78,9.341242000000001,80,3,3,2,8,Loyal Users,A
12505,2025-07-30,3,907.33,13.074015,154,2,3,3,8,At Risk,C
12506,2025-12-09,2,1581.0,23.553569000000003,22,5,2,5,12,New Customers,A
12507,2025-07-20,4,1227.7,18.241318,164,2,4,4,10,At Risk,B
12508,2025-11-12,3,278.17,3.9625790000000003,49,4,3,1,8,Loyal Users,D
12509,2025-11-20,5,1302.29,21.507112000000003,41,4,5,4,13,Champions,C
12510,2025-12-12,6,1635.04,20.742963,19,5,5,5,15,Champions,B
12511,2025-10-05,3,1105.21,-19.183616999999998,87,3,3,4,10,Loyal Users,D
12512,2025-08-20,4,456.9,7.274291,133,2,4,2,8,At Risk,C
12513,2025-05-22,2,329.49,5.189848999999999,223,1,2,1,4,Hibernating,A
12514,2025-05-13,2,406.67,-1.5567569999999997,232,1,2,2,5,Hibernating,A
12516,2025-08-22,3,289.4,2.029221,131,2,3,1,6,At Risk,C
12517,2025-06-17,2,1462.6599999999999,9.999507,197,1,2,4,7,Cannot Lose Them,D
12518,2025-07-22,2,262.58,4.038498,162,2,2,1,5,Hibernating,B
12519,2025-07-16,3,791.01,9.056359,168,1,3,3,7,At Risk,B
12520,2025-11-18,2,551.41,8.251387,43,4,2,2,8,New Customers,C
12521,2025-11-19,7,1980.94,-25.539142,42,4,5,5,14,Champions,A
12522,2025-11-17,6,798.06,8.843251,44,4,5,3,12,Loyal Users,A
12523,2025-11-28,4,686.62,5.816037000000001,33,4,4,3,11,Loyal Users,B
12524,2025-06-24,3,940.77,4.857309000000001,190,1,3,3,7,At Risk,C
12525,2025-11-29,7,3114.91,14.632649999999996,32,4,5,5,14,Champions,D
12526,2025-05-19,4,1527.54,10.606552,226,1,4,5,10,At Risk,D
