customer_id,last_txn_date,txn_last_90d,txn_last_30d,total_txns,total_gmv,lifetime_value,days_inactive,churn_risk
10898,2025-11-19,2,0,4,911.34,-19.567681999999998,42,Medium Risk
10899,2025-12-01,3,1,6,2376.4300000000003,17.565143,30,Active
10900,2025-07-21,0,0,2,501.46,3.6239320000000004,163,High Risk
10901,2025-12-12,3,1,9,1545.8600000000001,2.585381,19,Active
10902,2025-12-06,1,1,3,271.83,3.7629709999999994,25,Active
10903,2025-09-24,0,0,4,1239.45,14.965845,98,High Risk
10904,2025-03-14,0,0,1,153.43,0.6727830000000002,292,High Risk
10905,2025-10-17,1,0,5,1664.19,-9.818051,75,High Risk
10906,2025-10-22,1,0,1,189.07,1.0683510000000003,70,High Risk
10907,2025-07-10,0,0,2,261.01,2.835781,174,High Risk
10908,2025-07-29,0,0,2,1251.08,-26.844240000000006,155,High Risk
10909,2025-12-24,2,1,5,2707.75,34.054923,7,Active
10910,2025-09-21,0,0,5,1094.13,-13.249661000000003,101,High Risk
10911,2025-11-08,3,0,6,949.14,13.818469999999998,53,Medium Risk
10912,2025-12-02,2,1,3,511.26,-1.417710000000001,29,Active
10913,2025-10-20,2,0,3,1078.63,11.460436,72,Medium Risk
10914,2025-09-26,0,0,1,249.69,-3.4727189999999992,96,High Risk
10915,2025-10-26,1,0,1,432.39,8.206668,66,High Risk
10916,2025-11-08,1,0,5,1182.3,-7.7363849999999985,53,Medium Risk
10917,2025-07-12,0,0,1,485.82,6.053120000000001,172,High Risk
10918,2025-05-11,0,0,1,660.8,12.82856,234,High Risk
10919,2025-12-27,1,1,4,909.58,-24.919602,4,Active
10920,2025-07-26,0,0,3,1880.33,7.609583000000001,158,High Risk
10921,2025-01-26,0,0,1,192.22,1.875198,339,High Risk
10922,2025-02-25,0,0,3,776.82,10.919754,309,High Risk
10923,2025-09-12,0,0,1,143.15,1.9104,110,High Risk
10924,2025-09-10,0,0,4,1324.38,20.529311,112,High Risk
10926,2025-12-25,4,1,6,1863.6100000000001,-30.005775999999997,6,Active
10927,2025-06-09,0,0,2,274.48,5.310378,205,High Risk
10928,2025-11-09,1,0,1,135.9,1.3115700000000001,52,Medium Risk
10929,2025-10-23,1,0,5,2081.77,33.327045999999996,69,High Risk
10930,2025-12-19,3,2,6,1308.7400000000002,15.016943000000001,12,Active
10931,2025-08-07,0,0,2,231.3,-1.3635820000000003,146,High Risk
10932,2025-12-08,1,1,3,646.27,5.534281000000001,23,Active
10933,2025-04-24,0,0,1,343.82,7.4067359999999995,251,High Risk
10934,2025-09-03,0,0,2,937.9499999999999,8.557144999999998,119,High Risk
10935,2025-07-28,0,0,1,148.02,1.5382200000000001,156,High Risk
10936,2025-12-01,2,1,4,989.6600000000001,17.254342,30,Active
10937,2025-11-11,2,0,2,545.63,-23.265189,50,Medium Risk
10938,2025-12-18,3,1,5,881.61,1.1577080000000013,13,Active
10939,2025-06-13,0,0,3,432.24,-5.838006,201,High Risk
10940,2025-09-10,0,0,3,731.22,6.465748,112,High Risk
10941,2025-11-10,2,0,8,3197.44,53.832952999999996,51,Medium Risk
10942,2025-12-01,2,1,4,1000.37,-6.232687000000002,30,Active
10943,2025-08-12,0,0,7,1247.11,14.548103999999999,141,High Risk
10944,2025-10-01,0,0,2,685.3499999999999,14.248909999999999,91,High Risk
10945,2025-11-19,2,0,3,815.5,-12.041816,42,Medium Risk
10946,2025-09-15,0,0,2,208.48,4.849048,107,High Risk
10948,2025-12-21,3,3,5,1725.25,26.428940000000004,10,Active
10949,2025-12-21,1,1,3,1382.03,20.541681,10,Active
10950,2025-07-29,0,0,2,242.03,4.045717,155,High Risk
10951,2025-12-03,1,1,4,1438.92,13.758918000000001,28,Active
10952,2025-10-12,1,0,1,269.62,3.24392,80,High Risk
10953,2025-02-16,0,0,1,2328.23,22.873353,318,High Risk
10954,2025-08-29,0,0,5,1316.02,10.762799999999999,124,High Risk
10955,2025-07-21,0,0,3,840.6500000000001,-5.399267000000002,163,High Risk
10956,2025-02-24,0,0,3,409.43,-0.8975489999999988,310,High Risk
10957,2025-09-05,0,0,3,555.3000000000001,6.4991639999999995,117,High Risk
10958,2025-10-11,1,0,2,418.35,6.772136,81,High Risk
10959,2025-11-21,2,0,5,804.85,1.2360799999999972,40,Medium Risk
10960,2025-11-19,1,0,5,1601.23,6.465187,42,Medium Risk
10961,2025-04-16,0,0,1,356.63,3.1276260000000002,259,High Risk
10962,2025-11-28,1,0,4,1331.32,28.358025,33,Medium Risk
10963,2025-11-07,1,0,3,383.68,2.568755,54,Medium Risk
10964,2025-08-09,0,0,5,1387.6000000000001,-4.279923999999998,144,High Risk
10965,2025-03-09,0,0,1,217.0,1.0577000000000003,297,High Risk
10966,2025-12-02,2,1,3,765.2,8.716702000000002,29,Active
10967,2025-05-31,0,0,1,1020.49,4.896214,214,High Risk
10968,2025-11-20,1,0,3,583.91,0.02137100000000025,41,Medium Risk
10969,2025-09-19,0,0,3,495.14,-3.8183249999999997,103,High Risk
10970,2025-08-16,0,0,1,184.18,3.879812,137,High Risk
10972,2025-08-06,0,0,4,670.5,-3.8110350000000004,147,High Risk
10973,2025-04-28,0,0,3,1371.08,-22.639533,247,High Risk
10974,2025-11-07,1,0,2,381.15999999999997,-2.310405,54,Medium Risk
10975,2025-08-25,0,0,3,246.19000000000003,1.474123,128,High Risk
10976,2025-09-06,0,0,2,493.1,-16.160528,116,High Risk
10977,2025-05-07,0,0,1,161.86,2.8158520000000005,238,High Risk
10978,2025-08-12,0,0,3,411.97,7.106966,141,High Risk
10979,2025-09-28,0,0,3,1541.51,13.760958,94,High Risk
10980,2025-12-15,3,1,5,1003.0699999999999,10.675343,16,Active
10981,2025-11-09,3,0,5,1821.53,25.089803,52,Medium Risk
10982,2025-08-26,0,0,4,1281.62,3.5306179999999987,127,High Risk
10983,2025-10-26,2,0,7,2165.38,34.760843,66,Medium Risk
10984,2025-08-24,0,0,2,421.43,-17.622563,129,High Risk
10985,2025-11-12,1,0,4,1141.8799999999999,4.196107999999999,49,Medium Risk
10986,2025-11-30,1,0,2,658.44,8.709436,31,Medium Risk
10987,2025-09-11,0,0,7,1605.1100000000001,-4.589042,111,High Risk
10988,2025-12-09,1,1,3,655.54,8.522876000000002,22,Active
10990,2025-11-24,5,0,7,945.87,9.508111999999999,37,Slipping Away
10992,2025-07-09,0,0,1,229.99,2.800853,175,High Risk
10993,2025-12-08,5,1,7,3415.4,28.494588999999998,23,Active
10994,2025-03-05,0,0,1,171.45,2.390375,301,High Risk
10995,2025-09-19,0,0,2,176.22,2.6840899999999994,103,High Risk
10996,2025-11-01,1,0,6,1144.01,13.650564000000001,60,Medium Risk
10997,2025-10-18,1,0,4,2099.2799999999997,9.564349999999992,74,High Risk
10998,2025-12-17,1,1,5,974.56,-35.787993,14,Active
10999,2025-04-19,0,0,1,135.98,3.054314,256,High Risk
11000,2025-10-02,1,0,2,303.57,4.316245,90,High Risk
11001,2025-12-31,3,2,6,2234.26,-6.299673000000002,0,Active
11002,2025-10-25,1,0,4,1761.4099999999999,-0.1933700000000016,67,High Risk
11003,2025-07-01,0,0,1,307.67,2.2320979999999997,183,High Risk
11004,2025-12-15,1,1,3,954.0799999999999,-14.204826000000004,16,Active
11005,2025-12-28,1,1,2,222.09,3.1741529999999996,3,Active
11006,2025-10-30,1,0,2,858.52,-33.165741,62,High Risk
11007,2025-11-02,1,0,6,2709.9,-22.500564,59,Medium Risk
11008,2025-11-22,1,0,5,2112.71,-13.121163000000003,39,Medium Risk
11009,2025-12-19,2,1,3,760.2799999999999,15.872549999999999,12,Active
11010,2025-11-10,1,0,5,1278.23,13.780817000000003,51,Medium Risk
11011,2025-05-22,0,0,5,1439.9,-12.489652,223,High Risk
11012,2025-07-06,0,0,2,498.17,-2.4018750000000004,178,High Risk
11014,2025-11-05,1,0,2,855.02,12.683916000000002,56,Medium Risk
11015,2025-07-19,0,0,4,2884.31,23.248361000000003,165,High Risk
11016,2025-09-17,0,0,3,1665.22,21.928257000000002,105,High Risk
11017,2025-10-05,1,0,2,927.8799999999999,14.729032,87,High Risk
11018,2025-10-29,1,0,3,780.99,-4.0410699999999995,63,High Risk
11019,2025-08-13,0,0,1,135.25,1.054225,140,High Risk
11020,2025-12-14,1,1,4,1031.8,1.1371579999999977,17,Active
11021,2025-12-21,1,1,3,1017.8199999999999,-3.7225230000000007,10,Active
11022,2025-10-18,1,0,3,829.1100000000001,16.160501,74,High Risk
11023,2025-12-14,1,1,4,800.3199999999999,6.419656999999999,17,Active
11024,2025-12-25,1,1,5,1142.75,-9.426981000000001,6,Active
11025,2025-12-05,1,1,5,969.67,-23.507403,26,Active
11026,2025-06-26,0,0,3,941.22,-3.038643999999998,188,High Risk
11027,2025-11-08,1,0,3,1650.02,20.072242000000003,53,Medium Risk
11029,2025-10-11,1,0,6,2151.35,11.989645000000001,81,High Risk
11030,2025-12-03,1,1,4,1102.1,-5.801089000000002,28,Active
11031,2025-12-04,1,1,4,1973.43,-17.877542999999996,27,Active
11032,2025-08-06,0,0,7,1809.93,3.374310999999999,147,High Risk
11033,2025-10-27,1,0,2,959.5799999999999,-1.2684190000000006,65,High Risk
11034,2025-07-15,0,0,4,1665.75,18.021472,169,High Risk
11035,2025-11-12,2,0,2,237.43,1.9678949999999997,49,Medium Risk
11036,2025-10-16,1,0,7,1927.3600000000001,19.342891,76,High Risk
11037,2025-12-20,1,1,3,638.02,7.630518999999999,11,Active
11038,2025-06-26,0,0,3,898.22,19.295218000000002,188,High Risk
11039,2025-09-02,0,0,7,1026.04,7.0856069999999995,120,High Risk
11040,2025-10-05,1,0,4,1369.4099999999999,13.763197,87,High Risk
11041,2025-11-19,2,0,2,301.61,2.342908000000001,42,Medium Risk
11042,2025-10-06,1,0,3,951.1999999999999,13.896056,86,High Risk
11043,2025-10-18,1,0,2,765.0400000000001,5.401694000000001,74,High Risk
11044,2025-11-13,2,0,3,1823.98,26.018477,48,Medium Risk
11045,2025-08-26,0,0,1,43.4,0.91424,127,High Risk
11046,2025-12-30,1,1,2,834.64,10.651424000000002,1,Active
11047,2025-12-02,3,1,6,3042.7000000000003,15.418673000000002,29,Active
11048,2025-09-14,0,0,2,818.6,16.950745,108,High Risk
11049,2025-07-11,0,0,1,161.53,-4.12399,173,High Risk
11051,2025-11-19,1,0,3,1239.71,14.334401,42,Medium Risk
11052,2025-11-21,1,0,6,3295.75,44.29917700000001,40,Medium Risk
11053,2025-12-18,1,1,2,497.43000000000006,3.1228820000000006,13,Active
11055,2025-08-28,0,0,4,1105.93,-15.979159,125,High Risk
11056,2025-10-05,1,0,2,388.62,3.392709,87,High Risk
11057,2025-12-26,1,1,2,337.79999999999995,4.67596,5,Active
11058,2025-09-02,0,0,4,801.37,12.943714000000002,120,High Risk
11059,2025-10-12,1,0,5,1320.17,23.525667,80,High Risk
11060,2025-07-02,0,0,5,595.33,9.038351,182,High Risk
11061,2025-10-05,1,0,3,3353.62,62.468687,87,High Risk
11062,2025-12-21,3,1,6,1634.05,10.059424,10,Active
11063,2025-11-18,1,0,2,171.21,-4.76946,43,Medium Risk
11064,2025-08-22,0,0,5,1655.33,6.693643999999996,131,High Risk
11065,2025-12-06,1,1,2,1013.27,8.933236,25,Active
11066,2025-07-30,0,0,3,1169.38,-24.570241000000003,154,High Risk
11067,2025-08-20,0,0,1,51.51,-0.94188,133,High Risk
11068,2025-01-24,0,0,1,439.77,3.303953,341,High Risk
11069,2025-09-12,0,0,3,3544.7,73.938978,110,High Risk
11070,2025-02-09,0,0,1,262.31,-8.570335,325,High Risk
11071,2025-11-11,2,0,3,507.72,6.9686,50,Medium Risk
11072,2025-05-10,0,0,2,169.42000000000002,3.027727,235,High Risk
11073,2025-12-13,2,2,4,1180.15,9.557498,18,Active
11074,2025-10-21,1,0,3,1225.88,8.14603,71,High Risk
11075,2025-12-26,2,1,5,1763.1100000000001,11.468876999999999,5,Active
11076,2025-05-03,0,0,2,988.42,-31.690328,242,High Risk
11077,2025-11-14,1,0,3,503.85,0.49793399999999943,47,Medium Risk
11078,2025-12-15,1,1,4,1458.1100000000001,-7.283887,16,Active
11079,2025-10-20,2,0,7,1306.53,11.004027,72,Medium Risk
11080,2025-12-22,1,1,1,52.84,0.81396,9,Active
11081,2025-06-22,0,0,1,468.15,3.0201649999999995,192,High Risk
11082,2025-06-28,0,0,2,372.78999999999996,-21.172689000000002,186,High Risk
11083,2025-12-15,1,1,4,552.62,-2.545576999999999,16,Active
11084,2025-11-13,1,0,2,1187.92,23.689581,48,Medium Risk
11085,2025-05-15,0,0,1,406.77,3.155669,230,High Risk
11086,2025-08-21,0,0,3,727.04,4.490844000000001,132,High Risk
11087,2025-06-08,0,0,2,1260.1,19.223176000000002,206,High Risk
11088,2025-08-03,0,0,2,295.32,5.152053,150,High Risk
11089,2025-05-11,0,0,1,117.86,-2.98568,234,High Risk
11090,2025-01-14,0,0,1,276.72,-3.6862880000000002,351,High Risk
11091,2025-04-09,0,0,1,1284.76,-51.705844,266,High Risk
11092,2025-02-25,0,0,1,57.53,0.5743360000000002,309,High Risk
11093,2025-11-26,1,0,3,1331.65,-2.6373310000000014,35,Medium Risk
11094,2025-12-07,3,1,3,1115.92,3.909740000000001,24,Active
11095,2025-12-26,2,1,6,802.05,11.473291999999999,5,Active
11096,2025-11-03,1,0,3,286.28,2.692469,58,Medium Risk
11097,2025-12-22,1,1,4,1598.88,16.862323000000004,9,Active
11098,2025-10-17,2,0,5,1351.66,6.453376999999999,75,Medium Risk
11099,2025-08-13,0,0,2,857.62,-5.819834,140,High Risk
11100,2025-11-26,1,0,2,734.74,2.7933440000000007,35,Medium Risk
11101,2025-10-26,2,0,4,1093.77,15.608538999999999,66,Medium Risk
11103,2025-12-08,1,1,3,1274.38,11.804896000000001,23,Active
11104,2025-12-11,1,1,5,1327.97,3.802644000000001,20,Active
11106,2025-12-15,2,1,4,1475.33,22.466502,16,Active
11107,2025-11-14,1,0,5,2156.09,0.17473500000000053,47,Medium Risk
11108,2025-09-16,0,0,3,723.02,2.838404,106,High Risk
11109,2025-12-06,1,1,5,1188.69,18.479015,25,Active
11110,2025-11-11,1,0,1,97.02,0.9881139999999999,50,Medium Risk
11111,2025-08-30,0,0,2,250.45,-2.492655000000001,123,High Risk
11112,2025-12-07,1,1,2,238.46,3.155552,24,Active
11113,2025-03-13,0,0,2,286.78,5.267946,293,High Risk
11115,2025-12-19,1,1,3,1230.52,2.8069419999999976,12,Active
11116,2025-12-09,1,1,4,1421.96,19.779044,22,Active
11117,2025-08-27,0,0,2,305.6,1.8759219999999999,126,High Risk
11118,2025-09-21,0,0,7,1945.21,0.03431499999999765,101,High Risk
11119,2025-11-06,1,0,5,678.98,10.888052,55,Medium Risk
11120,2025-12-24,2,2,8,2476.05,25.217,7,Active
11121,2025-03-10,0,0,1,511.96,0.38016400000000017,296,High Risk
11122,2025-11-21,1,0,4,1518.96,18.270439000000003,40,Medium Risk
11123,2025-12-31,1,1,2,564.0,4.973635,0,Active
11124,2025-03-28,0,0,3,478.41,-18.577749999999995,278,High Risk
11125,2025-10-23,2,0,4,609.23,2.8908569999999996,69,Medium Risk
11126,2025-12-23,2,1,4,1890.31,11.750910999999999,8,Active
11127,2025-08-23,0,0,1,309.03,-7.723079,130,High Risk
11128,2025-09-02,0,0,2,964.66,16.310241,120,High Risk
11129,2025-10-07,1,0,1,397.52,-6.158279999999999,85,High Risk
11130,2025-10-23,1,0,2,1675.56,24.901724,69,High Risk
11131,2025-07-11,0,0,2,523.7,9.250507,173,High Risk
11132,2025-11-06,1,0,6,2933.1800000000003,5.470376999999996,55,Medium Risk
11133,2025-10-02,1,0,1,77.27,-1.567763,90,High Risk
11134,2025-11-21,2,0,5,1092.8700000000001,-3.768301000000001,40,Medium Risk
11135,2025-11-08,1,0,4,1085.6999999999998,-4.619782000000002,53,Medium Risk
11136,2025-12-12,2,1,4,1113.62,-14.810001999999999,19,Active
11137,2025-12-13,2,1,3,602.7,1.4750560000000004,18,Active
11138,2025-12-11,2,1,5,1609.34,7.036488,20,Active
11139,2025-12-10,2,2,5,1415.73,-18.173225000000002,21,Active
11140,2025-07-29,0,0,4,1138.91,5.059205999999999,155,High Risk
11141,2025-12-20,2,1,6,1228.38,7.723685,11,Active
11142,2025-05-18,0,0,2,499.45,-14.635696000000001,227,High Risk
11143,2025-11-16,1,0,6,1009.27,-0.2663080000000004,45,Medium Risk
11144,2025-08-13,0,0,2,316.35,4.212726,140,High Risk
11145,2025-12-27,1,1,4,1251.3500000000001,22.227114,4,Active
11146,2025-12-22,2,1,6,1902.24,16.783789,9,Active
11147,2025-12-19,3,2,5,878.38,-23.644280000000002,12,Active
11149,2025-12-11,1,1,5,971.23,-39.426096,20,Active
11150,2025-09-09,0,0,3,436.08,6.830369999999999,113,High Risk
11151,2025-12-21,1,1,4,674.5400000000001,-23.558277999999998,10,Active
11152,2025-08-14,0,0,3,727.45,-4.582004999999999,139,High Risk
11153,2025-09-13,0,0,4,1345.68,-4.939069999999997,109,High Risk
11154,2025-11-22,1,0,1,476.5,-28.7474,39,Medium Risk
11155,2025-05-12,0,0,2,963.83,17.434041,233,High Risk
11156,2025-12-18,3,2,8,3820.85,-100.03199,13,Active
11158,2025-11-17,1,0,3,242.84,-5.427357,44,Medium Risk
11159,2025-07-20,0,0,5,1042.69,-7.753708999999998,164,High Risk
11160,2025-10-22,1,0,4,1265.8600000000001,6.334720000000001,70,High Risk
11161,2025-08-31,0,0,6,5816.89,118.59896599999999,122,High Risk
11162,2025-10-14,1,0,7,1183.3799999999999,-6.589213,78,High Risk
11163,2025-09-17,0,0,2,651.94,0.9315720000000005,105,High Risk
11165,2025-10-04,1,0,3,519.15,0.6118820000000005,88,High Risk
11166,2025-12-28,3,2,5,2053.17,-47.352605000000004,3,Active
11167,2025-12-05,2,1,4,657.47,-13.807182000000001,26,Active
11168,2025-11-30,1,0,4,1296.96,-8.714553,31,Medium Risk
11169,2025-11-10,1,0,3,289.86,-2.2389779999999995,51,Medium Risk
11170,2025-12-17,2,1,4,2025.6599999999999,-16.496958000000006,14,Active
11171,2025-07-05,0,0,3,617.1,-4.064113,179,High Risk
11172,2025-10-23,1,0,3,648.58,6.182873,69,High Risk
11173,2025-12-11,1,1,3,668.98,5.138349,20,Active
11174,2025-12-23,2,1,6,1660.6299999999999,-1.4202829999999995,8,Active
11175,2025-11-29,1,0,1,308.63,2.5283819999999997,32,Medium Risk
11176,2025-10-27,1,0,3,1078.92,20.137581,65,High Risk
11177,2025-07-22,0,0,3,858.35,15.854562,162,High Risk
11178,2025-11-02,1,0,2,1046.6399999999999,14.455207999999999,59,Medium Risk
11179,2025-08-31,0,0,1,369.63,7.897193999999999,122,High Risk
11180,2025-12-16,1,1,5,887.25,11.337706,15,Active
11181,2025-06-06,0,0,2,204.41000000000003,2.167965,208,High Risk
11183,2025-11-08,2,0,5,1474.59,17.560722,53,Medium Risk
11184,2025-12-16,2,1,4,1252.98,12.943109000000002,15,Active
11185,2025-07-19,0,0,3,652.39,-1.4398419999999985,165,High Risk
11186,2025-09-20,0,0,4,606.4,2.969789999999998,102,High Risk
11187,2025-08-31,0,0,5,849.2,11.876241,122,High Risk
11189,2025-12-10,2,1,5,425.32,4.738798999999999,21,Active
11190,2025-09-04,0,0,2,546.4,9.085264000000002,118,High Risk
11191,2025-07-09,0,0,1,169.23,2.641523999999999,175,High Risk
11192,2025-09-07,0,0,2,607.87,8.804303999999998,115,High Risk
11193,2025-10-04,1,0,3,773.2900000000001,3.079019000000001,88,High Risk
11194,2025-07-31,0,0,1,59.18,-2.663922,153,High Risk
11195,2025-03-03,0,0,1,59.42,1.085356,303,High Risk
11196,2025-05-24,0,0,3,1086.47,14.489144,221,High Risk
11197,2025-09-24,0,0,4,468.35,1.8704369999999997,98,High Risk
11198,2025-12-22,1,1,7,2856.31,-10.590660999999995,9,Active
11200,2025-11-16,2,0,2,431.15999999999997,5.552672,45,Medium Risk
11201,2025-10-16,1,0,5,1378.08,-21.803905,76,High Risk
11202,2025-09-02,0,0,3,1166.27,21.249999000000003,120,High Risk
11204,2025-12-20,2,1,6,2178.31,35.545626,11,Active
11205,2025-10-20,1,0,6,2592.0,-14.247988999999999,72,High Risk
11206,2025-11-08,1,0,2,118.88,-3.2961039999999997,53,Medium Risk
11207,2025-10-02,1,0,2,685.5600000000001,11.720394,90,High Risk
11208,2025-10-25,1,0,2,325.31,-8.099604,67,High Risk
11209,2025-09-19,0,0,3,506.15999999999997,-1.814686,103,High Risk
11210,2025-03-07,0,0,1,29.83,0.350433,299,High Risk
11212,2025-12-31,5,3,5,1324.7599999999998,10.226476999999997,0,Active
11213,2025-09-15,0,0,3,309.91999999999996,3.0234259999999997,107,High Risk
11214,2025-06-15,0,0,2,788.03,14.597767999999999,199,High Risk
11215,2025-11-27,1,0,3,1140.56,16.931189,34,Medium Risk
11216,2025-12-22,2,1,2,718.13,-3.1845470000000016,9,Active
11217,2025-11-09,1,0,4,645.44,12.760711,52,Medium Risk
11218,2025-08-07,0,0,6,1125.8400000000001,8.975197000000001,146,High Risk
11219,2025-11-03,3,0,6,1789.83,6.696805999999999,58,Medium Risk
11220,2025-09-16,0,0,3,1130.51,-10.299001000000004,106,High Risk
11221,2025-09-21,0,0,3,251.70999999999998,3.567722,101,High Risk
11222,2025-03-18,0,0,3,485.85,3.1649030000000016,288,High Risk
11224,2025-12-29,1,1,2,363.40999999999997,7.060611999999999,2,Active
11225,2025-10-04,1,0,5,1958.94,33.575327,88,High Risk
11226,2025-09-25,0,0,2,203.99,2.610566,97,High Risk
11227,2025-12-24,1,1,3,672.1,9.142843,7,Active
11228,2025-12-22,2,1,3,415.83000000000004,5.0766919999999995,9,Active
11229,2025-04-28,0,0,1,77.05,1.7000199999999999,247,High Risk
11230,2025-09-28,0,0,2,1314.51,8.062021,94,High Risk
11231,2025-10-29,2,0,3,324.24,4.442518,63,Medium Risk
11232,2025-10-12,1,0,3,254.75,1.318328,80,High Risk
11233,2025-10-23,1,0,1,148.95,2.207045,69,High Risk
11234,2025-12-26,1,1,5,1142.7,1.5269080000000006,5,Active
11235,2025-10-21,1,0,5,1131.8400000000001,-1.7364510000000006,71,High Risk
11236,2025-11-30,2,0,4,2482.66,6.696789999999996,31,Medium Risk
11237,2025-12-22,1,1,5,961.42,12.347005,9,Active
11238,2025-12-20,3,1,3,223.86,2.358465,11,Active
11239,2025-11-19,1,0,4,2825.58,38.22238000000001,42,Medium Risk
11240,2025-12-13,3,2,8,1862.3600000000001,19.41418,18,Active
11241,2025-10-24,1,0,5,1437.23,16.730800000000002,68,High Risk
11242,2025-10-09,1,0,3,1218.85,19.672183,83,High Risk
11243,2025-12-23,3,2,5,2538.05,-15.511651999999996,8,Active
11244,2025-08-01,0,0,3,624.71,7.647143000000001,152,High Risk
11245,2025-12-30,2,1,6,1616.76,26.124409,1,Active
11246,2025-04-13,0,0,3,2330.2400000000002,40.608473999999994,262,High Risk
11247,2025-10-31,2,0,6,2361.49,-90.28032,61,Medium Risk
11248,2025-11-04,1,0,5,1183.1100000000001,-6.571860000000004,57,Medium Risk
11249,2025-11-18,1,0,5,1924.75,19.987672000000003,43,Medium Risk
11250,2025-11-16,1,0,8,2576.49,20.758421999999996,45,Medium Risk
11251,2025-10-10,2,0,3,923.8299999999999,8.762682999999999,82,Medium Risk
11252,2025-12-16,1,1,5,1053.92,-6.753018999999998,15,Active
11253,2025-08-29,0,0,4,1168.52,17.306773,124,High Risk
11254,2025-08-28,0,0,3,1037.33,17.11555,125,High Risk
11255,2025-11-29,3,0,6,2271.98,20.061010000000003,32,Medium Risk
11256,2025-10-01,0,0,2,422.07000000000005,-8.371558999999998,91,High Risk
11257,2025-04-25,0,0,1,196.05,4.11441,250,High Risk
11258,2025-12-17,1,1,3,3471.59,26.733425999999998,14,Active
11259,2025-12-22,3,2,5,2053.34,-11.351281999999998,9,Active
11260,2025-10-01,0,0,1,281.64,2.698664,91,High Risk
11261,2025-10-03,1,0,3,426.16,-3.4857339999999994,89,High Risk
11262,2025-12-28,2,1,6,2361.23,-20.100827,3,Active
11263,2025-12-02,1,1,3,2712.66,28.970603999999994,29,Active
11264,2025-08-05,0,0,2,696.07,9.039559,148,High Risk
11265,2025-10-19,2,0,7,2277.1,-25.344502000000002,73,Medium Risk
11266,2025-09-14,0,0,4,1328.6,-32.010009999999994,108,High Risk
11267,2025-10-27,1,0,4,902.7900000000001,-4.0636209999999995,65,High Risk
11268,2025-12-04,5,2,7,1587.59,11.82601,27,Active
11269,2025-09-22,0,0,3,544.53,-16.977221,100,High Risk
11270,2025-05-29,0,0,1,47.18,-1.1021480000000001,216,High Risk
11271,2025-07-09,0,0,3,585.0799999999999,-7.140412,175,High Risk
11272,2025-06-04,0,0,2,510.33,-0.7478229999999995,210,High Risk
11273,2025-08-21,0,0,5,1763.64,20.488794000000002,132,High Risk
11274,2025-09-30,0,0,3,992.37,16.991856,92,High Risk
11275,2025-12-29,1,1,6,745.6,12.699142,2,Active
11276,2025-06-28,0,0,1,990.2,5.8688600000000015,186,High Risk
11278,2025-03-13,0,0,2,300.98,2.136147,293,High Risk
11279,2025-08-31,0,0,3,410.7,4.767481999999999,122,High Risk
11280,2025-03-24,0,0,1,146.15,3.26991,282,High Risk
11281,2025-12-23,1,1,4,561.78,-3.930833999999999,8,Active
11282,2025-07-17,0,0,4,2387.25,35.018375999999996,167,High Risk
11283,2025-12-18,2,1,4,1081.9099999999999,15.566605,13,Active
11284,2025-12-26,1,1,4,803.69,8.474543,5,Active
11285,2025-11-08,1,0,4,1785.0,27.672732000000003,53,Medium Risk
11286,2025-12-20,1,1,3,1459.2,24.423934999999997,11,Active
11287,2025-09-18,0,0,3,483.20000000000005,5.838914000000001,104,High Risk
11288,2025-07-26,0,0,2,585.12,11.567675999999999,158,High Risk
11289,2025-12-30,2,2,5,1332.07,-12.807371,1,Active
11290,2025-11-07,2,0,5,1128.77,7.425943,54,Medium Risk
11291,2025-06-27,0,0,7,2734.46,31.728831999999997,187,High Risk
11292,2025-02-10,0,0,2,2205.06,-40.948584,324,High Risk
11293,2025-06-10,0,0,1,253.46,-3.070989999999999,204,High Risk
11294,2025-12-09,2,1,5,722.35,5.872469999999999,22,Active
11295,2025-08-30,0,0,3,741.24,8.130275,123,High Risk
11296,2025-12-11,1,1,2,582.7,10.014738,20,Active
11297,2025-12-24,1,1,6,1414.46,6.854196999999999,7,Active
11298,2025-11-14,2,0,4,870.46,-7.013158000000001,47,Medium Risk
11299,2025-12-13,1,1,3,435.09000000000003,4.681101999999999,18,Active
11300,2025-12-02,2,1,6,907.8,-6.5193970000000006,29,Active
11301,2025-06-15,0,0,1,311.16,6.273244,199,High Risk
11302,2025-10-22,1,0,4,960.61,17.303046000000002,70,High Risk
11303,2025-11-30,2,0,8,2365.9,33.651555,31,Medium Risk
11304,2025-10-30,2,0,7,1530.55,2.405042000000002,62,Medium Risk
11306,2025-11-20,4,0,9,2834.15,-4.328864000000003,41,Medium Risk
11307,2025-09-07,0,0,4,1771.17,17.506774999999998,115,High Risk
11308,2025-11-18,1,0,4,2145.63,22.665073999999997,43,Medium Risk
11309,2025-10-26,1,0,3,624.86,-0.4199479999999992,66,High Risk
11310,2025-12-16,2,2,4,992.05,7.973364,15,Active
11311,2025-12-23,1,1,4,2322.65,32.391556,8,Active
11312,2025-08-30,0,0,3,307.46999999999997,1.30404,123,High Risk
11313,2025-11-22,2,0,6,1081.11,4.376844999999999,39,Medium Risk
11314,2025-11-26,1,0,6,1124.47,7.995319,35,Medium Risk
11315,2025-08-31,0,0,4,601.87,-12.599726999999998,122,High Risk
11316,2025-10-13,1,0,3,1195.04,9.14329,79,High Risk
11317,2025-01-03,0,0,1,19.23,0.28152399999999994,362,High Risk
